corn,1960300000
cor,1960300000
coffees,1820000000
coffee,1820000000
coffe,1820000000
coff,1820000000
cof,1820000000
copping,10800000
coppin,10800000
coppi,10800000
copp,10800000
cop,10800000
co,73003526800
cigarettes,242000000
cigarette,242000000
cigarett,242000000
cigaret,242000000
cigare,242000000
cigar,242000000
ciga,242000000
cig,242000000
circling,81600000
circlin,81600000
circli,81600000
circles,10430000000
circled,55100000
circle,10485100000
circl,10566700000
circ,10566700000
cir,10566700000
ci,10808700000
carefully,1460000000
carefull,1460000000
careful,1460000000
carefu,1460000000
caref,1460000000
care,1460000000
carrying,5230000000
carryin,5230000000
carryi,5230000000
carry,5230000000
carriers,1100000000
carrier,1100000000
carries,519000000
carried,5380000000
carrie,6999000000
carri,6999000000
carr,12229000000
car,13689000000
catchings,398000000
catching,398000000
catchin,398000000
catchi,398000000
catchers,163000000
catcher,163000000
catches,1360000000
catche,1523000000
catch,1921000000
catc,1921000000
catting,3210000
cattin,3210000
catti,3210000
catt,3210000
cat,1924210000
callings,7180000
calling,7180000
callin,7180000
calli,7180000
call,7180000
cal,7180000
casings,227000000
casing,227000000
casin,227000000
casi,227000000
cas,227000000
causing,4780000000
causin,4780000000
causi,4780000000
causers,1150000
causer,1150000
cause,1150000
caus,4781150000
cau,4781150000
ca,20628540000
centering,80600000
centerin,80600000
centeri,80600000
centered,923000000
centere,923000000
centers,7550000000
center,8553600000
cente,8553600000
cent,8553600000
cen,8553600000
certainly,665000000
certainl,665000000
certain,665000000
certai,665000000
certa,665000000
cert,665000000
cer,665000000
ceilings,765000000
ceiling,765000000
ceilin,765000000
ceili,765000000
ceil,765000000
cei,765000000
ce,9983600000
cleanings,20900000
cleaning,20900000
cleanin,20900000
cleani,20900000
cleanest,77200000
cleanes,77200000
cleaners,582000000
cleaner,582000000
cleaned,3010000000
cleane,3669200000
clean,3690100000
clearest,56800000
cleares,56800000
cleared,912000000
clearer,296000000
cleare,1264800000
clearly,1940000000
clearl,1940000000
clear,3204800000
clea,6894900000
cle,6894900000
climbers,435000000
climber,435000000
climbed,829000000
climbe,1264000000
climb,1264000000
clim,1264000000
cli,1264000000
closings,1140000000
closing,1140000000
closin,1140000000
closi,1140000000
closest,1070000000
closes,1070000000
closers,1610000000
closer,1610000000
close,2680000000
clos,3820000000
clouding,9960000
cloudin,9960000
cloudi,9960000
clouded,27400000
cloude,27400000
cloud,37360000
clou,37360000
clothed,171000000
clothes,3610000000
clothe,3781000000
cloth,3781000000
clot,3781000000
clo,7638360000
classes,6840000000
classe,6840000000
class,6840000000
clas,6840000000
cla,6840000000
cl,22637260000
craziest,156000000
crazies,156000000
crazie,156000000
crazi,156000000
craz,156000000
cra,156000000
creating,6150000000
creatin,6150000000
creati,6150000000
creat,6150000000
crea,6150000000
cre,6150000000
crowding,74800000
crowdin,74800000
crowdi,74800000
crowd,74800000
crow,74800000
cro,74800000
cr,6380800000
cuttings,1370000000
cutting,1370000000
cuttin,1370000000
cutti,1370000000
cutt,1370000000
cut,1370000000
cu,1370000000
chancing,1910000
chancin,1910000
chanci,1910000
chances,3540000000
chancer,3930000
chanced,40400000
chance,3584330000
chanc,3586240000
changing,12480000000
changin,12480000000
changi,12480000000
changers,65800000
changer,65800000
changed,3390000000
changes,10850000000
change,14305800000
chang,26785800000
chan,30372040000
cha,30372040000
checking,2170000000
checkin,2170000000
checki,2170000000
checkers,589000000
checker,589000000
checked,2190000000
checke,2779000000
check,4949000000
chec,4949000000
cheeking,363000
cheekin,363000
cheeki,363000
cheeked,7840000
cheeke,7840000
cheek,8203000
chee,8203000
che,4957203000
children,6820000000
childre,6820000000
childr,6820000000
child,6820000000
chil,6820000000
chi,6820000000
choicest,8760000
choices,8760000
choicer,589000
choice,9349000
choic,9349000
choi,9349000
choosing,6310000000
choosin,6310000000
choosi,6310000000
choosers,2210000
chooser,2210000
chooses,6750000000
choose,6752210000
choos,13062210000
choo,13062210000
cho,13071559000
churches,1340000000
churche,1340000000
church,1340000000
churc,1340000000
chur,1340000000
chu,1340000000
ch,56560802000
c,201373228800
disappearing,896000000
disappearin,896000000
disappeari,896000000
disappeared,1340000000
disappeare,1340000000
disappears,998000000
disappear,3234000000
disappea,3234000000
disappe,3234000000
disapp,3234000000
disap,3234000000
disa,3234000000
discovering,430000000
discoverin,430000000
discoveri,430000000
discover,430000000
discove,430000000
discov,430000000
disco,430000000
disc,430000000
distancing,227000000
distancin,227000000
distanci,227000000
distanc,227000000
distan,227000000
dista,227000000
dist,227000000
dis,3891000000
directions,2930000000
direction,2930000000
directio,2930000000
directi,2930000000
direct,2930000000
direc,2930000000
dire,2930000000
dir,2930000000
di,6821000000
darknesses,238000
darknesse,238000
darkness,238000
darknes,238000
darkne,238000
darkn,238000
dark,238000
dar,238000
dancings,915000
dancing,915000
dancin,915000
danci,915000
danc,915000
dan,915000
da,1153000
deciding,1980000000
decidin,1980000000
decidi,1980000000
deciders,652000
decider,652000
decide,652000
decid,1980652000
deci,1980652000
dec,1980652000
despites,185000
despite,185000
despit,185000
despi,185000
desp,185000
des,185000
de,1980837000
doctored,18500000
doctore,18500000
doctor,18500000
docto,18500000
doct,18500000
doc,18500000
doorways,105000000
doorway,105000000
doorwa,105000000
doorw,105000000
door,105000000
doo,105000000
do,123500000
dragging,203000000
draggin,203000000
draggi,203000000
dragg,203000000
drag,203000000
drawings,2300000000
drawing,2300000000
drawin,2300000000
drawi,2300000000
draw,2300000000
dra,2503000000
dreaming,215000000
dreamin,215000000
dreami,215000000
dream,215000000
drea,215000000
dresses,2340000000
dresse,2340000000
dress,2340000000
dres,2340000000
dre,2555000000
drinking,2810000000
drinkin,2810000000
drinki,2810000000
drinkers,53800000
drinker,53800000
drinke,53800000
drink,2863800000
drin,2863800000
drivings,128000
driving,128000
drivin,128000
drivi,128000
drivers,1910000000
driver,1910000000
drive,1910000000
driv,1910128000
dri,4773928000
dropping,2630000000
droppin,2630000000
droppi,2630000000
droppers,47000000
dropper,47000000
dropped,1560000000
droppe,1607000000
dropp,4237000000
drop,4237000000
dro,4237000000
dr,14068928000
dusting,116000000
dustin,116000000
dusti,116000000
dust,116000000
dus,116000000
du,116000000
d,23111418000
informations,19610000000
information,19610000000
informatio,19610000000
informati,19610000000
informat,19610000000
informa,19610000000
inform,19610000000
infor,19610000000
info,19610000000
inf,19610000000
interesting,3040000000
interestin,3040000000
interesti,3040000000
interests,3490000000
interest,6530000000
interes,6530000000
intere,6530000000
inter,6530000000
inte,6530000000
int,6530000000
in,26140000000
immediately,3320000000
immediatel,3320000000
immediate,3320000000
immediat,3320000000
immedia,3320000000
immedi,3320000000
immed,3320000000
imme,3320000000
imm,3320000000
imaginers,36200
imaginer,36200
imagines,1120000000
imagined,544000000
imagine,1664036200
imagin,1664036200
imagi,1664036200
imag,1664036200
ima,1664036200
important,9860000000
importan,9860000000
importa,9860000000
import,9860000000
impor,9860000000
impo,9860000000
imp,9860000000
im,14844036200
ignoring,1020000000
ignorin,1020000000
ignori,1020000000
ignorers,21800
ignorer,21800
ignore,21800
ignor,1020021800
igno,1020021800
ign,1020021800
ig,1020021800
i,42004058000
grandmothers,333000000
grandmother,333000000
grandmothe,333000000
grandmoth,333000000
grandmot,333000000
grandmo,333000000
grandm,333000000
grandfathers,17500000
grandfather,17500000
grandfathe,17500000
grandfath,17500000
grandfat,17500000
grandfa,17500000
grandf,17500000
grand,350500000
gran,350500000
grabbing,797000000
grabbin,797000000
grabbi,797000000
grabbers,47300000
grabber,47300000
grabbe,47300000
grabb,844300000
grab,844300000
gra,1194800000
groupings,370000000
grouping,370000000
groupin,370000000
groupi,370000000
group,370000000
grou,370000000
gro,370000000
greatest,2220000000
greates,2220000000
greate,2220000000
great,2220000000
grea,2220000000
greening,69300000
greenin,69300000
greeni,69300000
greenest,14100000
greenes,14100000
greene,14100000
green,83400000
gree,83400000
gre,2303400000
gr,3868200000
gardening,949000000
gardenin,949000000
gardeni,949000000
gardened,900000
gardene,900000
gardens,3060000000
garden,4009900000
garde,4009900000
gard,4009900000
gar,4009900000
gathered,1840000000
gathere,1840000000
gathers,967000000
gather,2807000000
gathe,2807000000
gath,2807000000
gat,2807000000
gamings,3290000
gaming,3290000
gamin,3290000
gami,3290000
gam,3290000
ga,6820190000
glancing,704000000
glancin,704000000
glanci,704000000
glanc,704000000
glan,704000000
gla,704000000
gl,704000000
guarding,195000000
guardin,195000000
guardi,195000000
guard,195000000
guar,195000000
gua,195000000
guessing,194000000
guessin,194000000
guessi,194000000
guess,194000000
gues,194000000
gue,194000000
gu,389000000
g,11781390000
questionings,478000
questioning,478000
questionin,478000
questioni,478000
questioners,1110000
questioner,1110000
questione,1110000
questions,6450000000
question,6451588000
questio,6451588000
questi,6451588000
quest,6451588000
ques,6451588000
que,6451588000
quieters,9840
quieter,9840
quietest,107000000
quietes,107000000
quieted,3910000
quiete,110919840
quieting,4050000
quietin,4050000
quieti,4050000
quietly,943000000
quietl,943000000
quiet,1057969840
quie,1057969840
quickest,536000000
quickes,536000000
quicker,547000000
quicke,1083000000
quickly,5210000000
quickl,5210000000
quick,6293000000
quic,6293000000
qui,7350969840
qu,13802557840
q,13802557840
approaching,390000000
approachin,390000000
approachi,390000000
approach,390000000
approac,390000000
approa,390000000
appro,390000000
appr,390000000
appeared,3250000000
appeare,3250000000
appears,6000000000
appear,9250000000
appea,9250000000
appe,9250000000
app,9640000000
ap,9640000000
afternoons,970000000
afternoon,970000000
afternoo,970000000
afterno,970000000
aftern,970000000
after,970000000
afte,970000000
aft,970000000
af,970000000
attacking,2770000000
attackin,2770000000
attacki,2770000000
attacked,1830000000
attacke,1830000000
attack,4600000000
attac,4600000000
atta,4600000000
attention,2330000000
attentio,2330000000
attenti,2330000000
attent,2330000000
atten,2330000000
atte,2330000000
att,6930000000
at,6930000000
answering,2660000000
answerin,2660000000
answeri,2660000000
answered,8300000000
answere,8300000000
answers,8700000000
answer,19660000000
answe,19660000000
answ,19660000000
ans,19660000000
angriest,3500000
angries,3500000
angrier,7950000
angrie,11450000
angri,11450000
angr,11450000
ang,11450000
anything,4690000000
anythin,4690000000
anythi,4690000000
anyth,4690000000
anyt,4690000000
anywhere,1370000000
anywher,1370000000
anywhe,1370000000
anywh,1370000000
anyways,796000000
anyway,796000000
anywa,796000000
anyw,2166000000
anybody,576000000
anybod,576000000
anybo,576000000
anyb,576000000
anymore,1040000000
anymor,1040000000
anymo,1040000000
anym,1040000000
any,8472000000
animals,5130000000
animal,5130000000
anima,5130000000
anim,5130000000
ani,5130000000
another,9020000000
anothe,9020000000
anoth,9020000000
anot,9020000000
ano,9020000000
an,42293450000
arriving,2180000000
arrivin,2180000000
arrivi,2180000000
arriv,2180000000
arri,2180000000
arr,2180000000
ar,2180000000
agreeing,468000000
agreein,468000000
agreei,468000000
agree,468000000
agre,468000000
agr,468000000
ag,468000000
actually,3260000000
actuall,3260000000
actual,3260000000
actua,3260000000
actu,3260000000
actings,326000
acting,326000
actin,326000
acti,326000
act,3260326000
accepted,7560000000
accepte,7560000000
accepts,5960000000
accept,13520000000
accep,13520000000
acce,13520000000
acc,13520000000
ac,16780326000
avoiding,3220000000
avoidin,3220000000
avoidi,3220000000
avoid,3220000000
avoi,3220000000
avo,3220000000
av,3220000000
allowing,4380000000
allowin,4380000000
allowi,4380000000
allowers,37700
allower,37700
allowed,4090000000
allowe,4090037700
allow,8470037700
allo,8470037700
all,8470037700
although,2520000000
althoug,2520000000
althou,2520000000
altho,2520000000
alth,2520000000
alt,2520000000
al,10990037700
admitted,1280000000
admitte,1280000000
admitt,1280000000
admit,1280000000
admi,1280000000
adm,1280000000
ad,1280000000
airings,11200000
airing,11200000
airin,11200000
airi,11200000
air,11200000
ai,11200000
a,94763013700
positioning,355000000
positionin,355000000
positioni,355000000
positions,3860000000
position,4215000000
positio,4215000000
positi,4215000000
posit,4215000000
posi,4215000000
possibles,7540000000
possible,7540000000
possibl,7540000000
possib,7540000000
possi,7540000000
poss,7540000000
pos,11755000000
pocketing,17300000
pocketin,17300000
pocketi,17300000
pocketed,11500000
pockete,11500000
pockets,950000000
pocket,978800000
pocke,978800000
pock,978800000
poc,978800000
powering,209000000
powerin,209000000
poweri,209000000
powered,3920000000
powere,3920000000
power,4129000000
powe,4129000000
pow,4129000000
policing,448000000
policin,448000000
polici,448000000
polices,2490000000
policed,17000000
police,2507000000
polic,2955000000
poli,2955000000
pol,2955000000
pointers,282000000
pointer,282000000
pointed,1200000000
pointe,1482000000
pointing,1280000000
pointin,1280000000
pointi,1280000000
point,2762000000
poin,2762000000
poi,2762000000
pourers,3880000
pourer,3880000
poure,3880000
pouring,392000000
pourin,392000000
pouri,392000000
pour,395880000
pou,395880000
porches,218000000
porche,218000000
porch,218000000
porc,218000000
por,218000000
poppers,83400000
popper,83400000
poppe,83400000
popping,271000000
poppin,271000000
poppi,271000000
popp,354400000
pop,354400000
poorest,357000000
poores,357000000
poore,357000000
poor,357000000
pooling,449000000
poolin,449000000
pooli,449000000
pool,449000000
poo,806000000
po,24354080000
promisers,37300
promiser,37300
promised,859000000
promises,1510000000
promise,2369037300
promising,623000000
promisin,623000000
promisi,623000000
promis,2992037300
promi,2992037300
prom,2992037300
problems,8930000000
problem,8930000000
proble,8930000000
probl,8930000000
probably,2260000000
probabl,2260000000
probab,2260000000
proba,2260000000
prob,11190000000
proving,1690000000
provin,1690000000
provi,1690000000
prov,1690000000
pro,15872037300
prettiest,157000000
pretties,157000000
prettier,42600000
prettie,199600000
pretti,199600000
prett,199600000
pretended,326000000
pretende,326000000
pretends,333000000
pretend,659000000
preten,659000000
prete,659000000
pret,858600000
pressings,5720000
pressing,5720000
pressin,5720000
pressi,5720000
pressers,1870000
presser,1870000
pressed,1240000000
presses,9520000000
presse,10761870000
press,10767590000
pres,10767590000
preparing,2140000000
preparin,2140000000
prepari,2140000000
prepares,3570000000
prepared,5410000000
prepare,8980000000
prepar,11120000000
prepa,11120000000
prep,11120000000
pre,22746190000
pr,38618227300
pleasings,244000000
pleasing,244000000
pleasin,244000000
pleasi,244000000
pleased,2240000000
pleases,54800000
please,2294800000
pleas,2538800000
plea,2538800000
ple,2538800000
platings,198000000
plating,198000000
platin,198000000
plati,198000000
plat,198000000
plastics,1750000000
plastic,1750000000
plasti,1750000000
plast,1750000000
plas,1750000000
planning,2570000000
plannin,2570000000
planni,2570000000
plann,2570000000
plan,2570000000
players,3500000000
player,3500000000
playe,3500000000
playing,19430000000
playin,19430000000
playi,19430000000
play,22930000000
pla,27448000000
pl,29986800000
picturing,19300000
picturin,19300000
picturi,19300000
pictured,268000000
pictures,11580000000
picture,11848000000
pictur,11867300000
pictu,11867300000
pict,11867300000
pickings,9000000
picking,9000000
pickin,9000000
picki,9000000
pick,9000000
pic,11876300000
pi,11876300000
personals,48200000
personal,48200000
persona,48200000
person,48200000
perso,48200000
pers,48200000
perfected,70500000
perfecte,70500000
perfects,8050000
perfect,78550000
perfec,78550000
perfe,78550000
perf,78550000
per,126750000
peopling,8390000
peoplin,8390000
peopli,8390000
peopl,8390000
peop,8390000
peo,8390000
pe,135140000
parenting,707000000
parentin,707000000
parenti,707000000
parented,2540000
parente,2540000
parent,709540000
paren,709540000
pare,709540000
partying,98800000
partyin,98800000
partyi,98800000
party,98800000
partings,1470000
parting,1470000
partin,1470000
parti,1470000
part,100270000
par,809810000
paintings,1350000000
painting,1350000000
paintin,1350000000
painti,1350000000
paint,1350000000
pain,1350000000
pairings,364000000
pairing,364000000
pairin,364000000
pairi,364000000
pair,364000000
pai,1714000000
pa,2523810000
pullings,249000
pulling,249000
pullin,249000
pulli,249000
pullers,13100000
puller,13100000
pulle,13100000
pull,13349000
pul,13349000
putting,9320000000
puttin,9320000000
putti,9320000000
putt,9320000000
put,9320000000
pushers,10500000
pusher,10500000
pushe,10500000
pushing,2970000000
pushin,2970000000
pushi,2970000000
push,2980500000
pus,2980500000
pu,12313849000
p,119808206300
travellings,242000
travelling,242000
travellin,242000
travelli,242000
travell,242000
traveled,1220000000
travele,1220000000
travel,1220242000
trave,1220242000
trav,1220242000
training,2890000000
trainin,2890000000
traini,2890000000
train,2890000000
trai,2890000000
tracking,3570000000
trackin,3570000000
tracki,3570000000
track,3570000000
trac,3570000000
tra,7680242000
trusters,197000
truster,197000
trusted,1150000000
truste,1150197000
trusting,122000000
trustin,122000000
trusti,122000000
trust,1272197000
trus,1272197000
trucked,2660000
trucke,2660000
truck,2660000
truc,2660000
tru,1274857000
troubled,201000000
troubles,1560000000
trouble,1761000000
troubl,1761000000
troub,1761000000
trou,1761000000
tro,1761000000
tripping,148000000
trippin,148000000
trippi,148000000
tripped,116000000
trippe,116000000
tripp,264000000
trip,264000000
tri,264000000
treeing,5530000
treein,5530000
treei,5530000
tree,5530000
tre,5530000
tr,10985629000
televisions,2170000000
television,2170000000
televisio,2170000000
televisi,2170000000
televis,2170000000
televi,2170000000
telev,2170000000
tele,2170000000
tellings,828000
telling,828000
tellin,828000
telli,828000
tell,828000
tel,2170828000
teachings,1580000000
teaching,1580000000
teachin,1580000000
teachi,1580000000
teachers,2730000000
teacher,2730000000
teaches,4030000000
teache,6760000000
teach,8340000000
teac,8340000000
tearing,212000000
tearin,212000000
teari,212000000
tear,212000000
teaming,67000000
teamin,67000000
teami,67000000
team,67000000
tea,8619000000
teething,47800000
teethin,47800000
teethi,47800000
teeth,47800000
teet,47800000
tee,47800000
terrible,432000000
terribl,432000000
terrib,432000000
terri,432000000
terr,432000000
ter,432000000
te,11269628000
touchers,485000
toucher,485000
touche,485000
touch,485000
touc,485000
tou,485000
toppings,277000000
topping,277000000
toppin,277000000
toppi,277000000
topp,277000000
top,277000000
tonights,793000000
tonight,793000000
tonigh,793000000
tonig,793000000
toni,793000000
tonguers,466000
tonguer,466000
tongued,11800000
tongues,544000000
tongue,556266000
tonguing,18400000
tonguin,18400000
tongui,18400000
tongu,574666000
tong,574666000
ton,1367666000
together,5590000000
togethe,5590000000
togeth,5590000000
toget,5590000000
toge,5590000000
tog,5590000000
to,7235151000
throwers,10300000
thrower,10300000
throwe,10300000
throwing,1410000000
throwin,1410000000
throwi,1410000000
throw,1420300000
through,10990000000
throug,10990000000
throu,10990000000
throats,77900000
throat,77900000
throa,77900000
thro,12488200000
thr,12488200000
thirties,49000000
thirtie,49000000
thirti,49000000
thirt,49000000
thir,49000000
thinners,290000000
thinner,290000000
thinnest,243000000
thinnes,243000000
thinned,19700000
thinne,552700000
thinning,171000000
thinnin,171000000
thinni,171000000
thinn,723700000
thin,723700000
thickest,42200000
thickes,42200000
thicker,679000000
thicke,721200000
thick,721200000
thic,721200000
thi,1493900000
thoughts,2990000000
thought,2990000000
though,2990000000
thoug,2990000000
thou,2990000000
tho,2990000000
thanking,154000000
thankin,154000000
thanki,154000000
thanked,158000000
thanke,158000000
thank,312000000
than,312000000
tha,312000000
th,17284100000
twenties,108000000
twentie,108000000
twenti,108000000
twent,108000000
twen,108000000
twe,108000000
tw,108000000
turnings,3000000
turning,3000000
turnin,3000000
turni,3000000
turn,3000000
tur,3000000
tu,3000000
tiniest,45900000
tinies,45900000
tinie,45900000
tini,45900000
tin,45900000
timings,1130000000
timing,1130000000
timin,1130000000
timi,1130000000
tim,1130000000
ti,1175900000
tallest,536000000
talles,536000000
talle,536000000
tall,536000000
talkers,10500000
talker,10500000
talke,10500000
talking,2680000000
talkin,2680000000
talki,2680000000
talk,2690500000
tal,3226500000
takings,6130000
taking,6130000
takin,6130000
taki,6130000
tak,6130000
ta,3232630000
t,51294038000
recognizing,2650000000
recognizin,2650000000
recognizi,2650000000
recognizers,517000
recognizer,517000
recognize,517000
recogniz,2650517000
recogni,2650517000
recogn,2650517000
recog,2650517000
reco,2650517000
receiving,1960000000
receivin,1960000000
receivi,1960000000
received,2610000000
receives,3410000000
receive,6020000000
receiv,7980000000
recei,7980000000
rece,7980000000
rec,10630517000
remembering,1080000000
rememberin,1080000000
rememberi,1080000000
rememberers,58500
rememberer,58500
remembered,1050000000
remembere,1050058500
remembers,3120000000
remember,5250058500
remembe,5250058500
rememb,5250058500
remem,5250058500
reme,5250058500
reminding,584000000
remindin,584000000
remindi,584000000
reminded,497000000
reminde,497000000
reminds,868000000
remind,1949000000
remin,1949000000
remi,1949000000
remaining,1410000000
remainin,1410000000
remaini,1410000000
remained,736000000
remaine,736000000
remains,2490000000
remain,4636000000
remai,4636000000
rema,4636000000
removing,3690000000
removin,3690000000
removi,3690000000
removed,7640000000
removes,3100000000
remove,10740000000
remov,14430000000
remo,14430000000
rem,26265058500
returning,4290000000
returnin,4290000000
returni,4290000000
returned,4660000000
returne,4660000000
returns,4600000000
return,13550000000
retur,13550000000
retu,13550000000
ret,13550000000
reasoning,531000000
reasonin,531000000
reasoni,531000000
reasoned,505000000
reasone,505000000
reasons,8920000000
reason,9956000000
reaso,9956000000
reas,9956000000
realizing,1280000000
realizin,1280000000
realizi,1280000000
realizes,969000000
realized,1020000000
realize,1989000000
realiz,3269000000
reali,3269000000
realest,2010000000
reales,2010000000
reale,2010000000
real,5279000000
readiest,466000
readies,466000
readier,454000
readied,6640000
readie,7560000
readings,3130000000
reading,3130000000
readin,3130000000
readi,3137560000
readying,19600000
readyin,19600000
readyi,19600000
ready,19600000
readers,8320000000
reader,8320000000
reade,8320000000
read,11477160000
reachers,29200000
reacher,29200000
reached,2210000000
reaches,3090000000
reache,5329200000
reaching,1450000000
reachin,1450000000
reachi,1450000000
reach,6779200000
reac,6779200000
rea,33491360000
revealed,1740000000
reveale,1740000000
reveals,4050000000
reveal,5790000000
revea,5790000000
reve,5790000000
rev,5790000000
repliers,133000
replier,133000
replies,2240000000
replied,262000000
replie,2502133000
repli,2502133000
replying,260000000
replyin,260000000
replyi,260000000
reply,260000000
repl,2762133000
repeated,1020000000
repeate,1020000000
repeats,1050000000
repeat,2070000000
repea,2070000000
repe,2070000000
rep,4832133000
refusing,1180000000
refusin,1180000000
refusi,1180000000
refuses,826000000
refused,1370000000
refuse,2196000000
refus,3376000000
refu,3376000000
ref,3376000000
resting,551000000
restin,551000000
resti,551000000
rest,551000000
res,551000000
reddest,2080000
reddes,2080000
redde,2080000
redd,2080000
red,2080000
re,98488148500
runnings,2560000000
running,2560000000
runnin,2560000000
runni,2560000000
runners,552000000
runner,552000000
runne,552000000
runn,3112000000
run,3112000000
rushing,255000000
rushin,255000000
rushi,255000000
rush,255000000
rus,255000000
rubbing,431000000
rubbin,431000000
rubbi,431000000
rubb,431000000
rub,431000000
ru,3798000000
rounders,87300000
rounder,87300000
rounded,419000000
rounde,506300000
rounding,375000000
roundin,375000000
roundi,375000000
round,881300000
roun,881300000
rou,881300000
roofings,1360000
roofing,1360000
roofin,1360000
roofi,1360000
roof,1360000
rooming,20200000
roomin,20200000
roomi,20200000
room,20200000
roo,21560000
rollings,654000000
rolling,654000000
rollin,654000000
rolli,654000000
roll,654000000
rol,654000000
rowings,183000000
rowing,183000000
rowin,183000000
rowi,183000000
row,183000000
rocking,201000000
rockin,201000000
rocki,201000000
rock,201000000
roc,201000000
ro,1940860000
ringings,72000
ringing,72000
ringin,72000
ringi,72000
ring,72000
rin,72000
righting,10800000
rightin,10800000
righti,10800000
righter,2200000
righted,5030000
righte,7230000
right,18030000
righ,18030000
rig,18030000
risings,1410000
rising,1410000
risin,1410000
risi,1410000
ris,1410000
ridings,7520000
riding,7520000
ridin,7520000
ridi,7520000
rid,7520000
ri,27032000
raising,2570000000
raisin,2570000000
raisi,2570000000
rais,2570000000
raining,357000000
rainin,357000000
raini,357000000
rain,357000000
rai,2927000000
ra,2927000000
r,107181040500
expressions,3770000000
expression,3770000000
expressio,3770000000
expressi,3770000000
express,3770000000
expres,3770000000
expre,3770000000
expr,3770000000
expecting,263000000
expectin,263000000
expecti,263000000
expected,1650000000
expecte,1650000000
expects,3000000000
expect,4913000000
expec,4913000000
expe,4913000000
explained,4040000000
explaine,4040000000
explains,4480000000
explain,8520000000
explai,8520000000
expla,8520000000
expl,8520000000
exp,17203000000
excepting,70700000
exceptin,70700000
excepti,70700000
excepted,59800000
excepte,59800000
excepts,2540000
except,133040000
excep,133040000
exce,133040000
exciting,1130000000
excitin,1130000000
exciti,1130000000
excited,1500000000
excites,194000000
excite,1694000000
excit,2824000000
exci,2824000000
exc,2957040000
exactly,2540000000
exactl,2540000000
exact,2540000000
exac,2540000000
exa,2540000000
ex,22700040000
everybody,645000000
everybod,645000000
everybo,645000000
everyb,645000000
everyone,2340000000
everyon,2340000000
everyo,2340000000
every,2985000000
ever,2985000000
eve,2985000000
ev,2985000000
earliest,565000000
earlies,565000000
earlier,2900000000
earlie,3465000000
earli,3465000000
earl,3465000000
earthing,28100000
earthin,28100000
earthi,28100000
earthed,6410000
earthe,6410000
earth,34510000
eart,34510000
ear,3499510000
eastest,369000
eastes,369000
easte,369000
east,369000
easiest,1060000000
easies,1060000000
easie,1060000000
easi,1060000000
eas,1060369000
ea,4559879000
emptiest,233000
empties,233000
emptied,170000000
emptier,2010000
emptie,172243000
empti,172243000
emptying,139000000
emptyin,139000000
emptyi,139000000
empty,139000000
empt,311243000
emp,311243000
em,311243000
enjoying,2030000000
enjoyin,2030000000
enjoyi,2030000000
enjoyers,1910000
enjoyer,1910000
enjoyed,2790000000
enjoye,2791910000
enjoy,4821910000
enjo,4821910000
enj,4821910000
entering,3860000000
enterin,3860000000
